anime_id,name,genre,type,episodes,rating,members
2325,Angel Blade Punish!,"Adventure, Hentai, Magic, Sci-Fi",OVA,3,6.56,3957
25877,Demonion: Gaiden,Hentai,OVA,2,6.56,2345
6337,Hitoriga The Animation,Hentai,OVA,4,6.56,2878
3917,Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA,Hentai,OVA,2,6.56,1615
2896,Houkago: Nureta Seifuku,Hentai,OVA,3,6.56,5847
7581,Otome Chibaku Yuugi,Hentai,OVA,2,6.56,2552
11031,Vampire,"Hentai, Supernatural",OVA,2,6.56,2589
9721,Aisai Nikki,Hentai,OVA,1,6.55,4978
33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,Hentai,OVA,1,6.54,1402
31518,Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2,"Harem, Hentai, School",OVA,1,6.55,1729
7712,Kansen 2: Inzai Toshi,Hentai,OVA,2,6.55,2754
1785,Little Monica Monogatari,Hentai,OVA,2,6.55,5710
10770,Mahou Shoujo Elena,"Hentai, Magic, Supernatural",OVA,3,6.55,3302
11349,Soredemo Tsuma wo Aishiteru,Hentai,OVA,3,6.54,3122
1403,Tsumamigui,Hentai,OVA,2,6.55,2651
7583,Valkyrie Choukyou Semen Tank no Ikusa Otome 10-nin Shimai,Hentai,OVA,2,6.55,2551
823,Virgin Night,"Hentai, Romance",OVA,1,6.55,2171
1387,Yakin Byoutou,Hentai,OVA,10,6.55,6061
3239,Cream Lemon,"Comedy, Drama, Fantasy, Hentai, Parody, Romance, Sci-Fi, Yuri",OVA,38,6.54,2603
31401,Creamy Pie,Hentai,OVA,2,6.54,2481
3050,Panchira Teacher,"Hentai, School",OVA,2,6.54,4881
3995,Tokubetsu Byoutou,Hentai,OVA,2,6.54,2572
30128,Allargando The Animation,Hentai,OVA,1,6.53,2115
9545,Elf Hime Nina,"Fantasy, Hentai, Supernatural",OVA,3,6.53,2684
24453,Fetikano!,Hentai,OVA,1,6.53,2024
4816,Gakuen 2,"Hentai, School",OVA,2,6.53,2217
2188,Maid in Heaven SuperS,Hentai,OVA,2,6.53,3853
33588,Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi,"Fantasy, Hentai",Special,1,6.53,415
33993,300 En no Otsukiai,Hentai,OVA,Unknown,6.53,902
2955,Hana no Joshi Announcer: Newscaster Etsuko,Hentai,OVA,2,6.52,4874
33153,Houkago Initiation,Hentai,OVA,Unknown,6.52,1613
24849,Inyutsu no Yakata The Animation,Hentai,OVA,1,6.52,1821
21059,Oppai Infinity∞! The Animation,Hentai,OVA,1,6.51,1885
5455,Saimin Jutsu The Animation 2nd,Hentai,OVA,2,6.52,2209
10421,Bi-chiku Beach: Nangoku Nyuujoku Satsueikai,Hentai,OVA,1,6.51,2863
4057,Inyouchuu Shoku,"Demons, Fantasy, Hentai",OVA,2,6.51,3056
24317,Love Colon,Hentai,OVA,2,6.51,1970
10851,Euphoria,Hentai,OVA,6,6.5,12922
2590,Genmukan,Hentai,OVA,2,6.5,3813
3747,Inyouchuu The Animation,"Hentai, School, Supernatural",OVA,2,6.5,3363
9588,Kyouiku Shidou The Animation,Hentai,OVA,1,6.5,2438
4714,The Rapeman,Hentai,OVA,2,6.5,2722
13325,Crimson Girls: Chikan Shihai,Hentai,OVA,3,6.49,3292
2533,D+vine Luv,Hentai,OVA,4,6.49,2241
2883,Iyashite Agerun Saiyuuki,"Hentai, Parody",OVA,1,6.49,3165
29915,Junai Maniac,Hentai,OVA,2,6.49,1737
32267,Kowaremono: Risa The Animation,Hentai,OVA,1,6.49,2103
2445,Maple Colors,Hentai,OVA,2,6.49,3258
9638,Ore wa Kanojo wo Shinjiteru!,Hentai,OVA,1,6.49,5071
217,Shin Angel,"Comedy, Drama, Hentai, Romance",OVA,5,6.49,1420
11465,Tsuma no Haha Sayuri,Hentai,OVA,2,6.49,2071
1389,Yakin Byoutou San,Hentai,OVA,3,6.49,2710
30460,Kanojo ga Nekomimi ni Kigaetara,Hentai,OVA,1,6.48,1777
32997,Lo Re: Pako Sukusuku Mizuki-chan The Animation,Hentai,OVA,1,6.48,1819
6685,Mesu Kyoushi: Injoku no Kyoushitsu,Hentai,OVA,3,6.48,2005
6220,Musuko no Tomodachi ni Okasarete,Hentai,OVA,2,6.48,1883
31400,Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka,Hentai,OVA,2,6.48,2327
5993,Samayou Midara na Lunatics,Hentai,OVA,2,6.48,1916
20757,Taimanin Yukikaze,"Demons, Hentai, Supernatural",OVA,3,6.47,3280
8655,Bijukubo,Hentai,OVA,2,6.47,2918
2138,Kage (OVA),"Action, Hentai, Historical, Martial Arts",OVA,4,6.47,3176
1359,Nikutai Ten&#039;i,"Hentai, Yuri",OVA,2,6.47,6551
746,Papa to Kiss in the Dark,"Comedy, Drama, Romance, Yaoi",OVA,2,6.47,28620
2917,Seijun Kango Gakuin,"Comedy, Hentai",OVA,3,6.47,1864
6891,Soukan Yuugi 2,Hentai,OVA,2,6.47,2570
9849,Akina to Onsen de H Shiyo!,Hentai,OVA,1,6.46,4372
7266,Binkan Athlete,Hentai,OVA,1,6.46,3537
14659,Hump Bang,Hentai,OVA,2,6.46,1775
4004,Inda no Himekishi Janne,"Fantasy, Hentai, Horror",OVA,2,6.46,3422
18653,JK to Orc Heidan: Aku Buta Oni ni Ryougyaku Sareta Seijo Gakuen,Hentai,OVA,2,6.46,2918
733,Kizuna,"Drama, Romance, Yaoi",OVA,2,6.46,6547
18455,M Ogui: Last Order,Hentai,OVA,1,6.46,2331
30262,Okane ga Nai Specials,"Drama, Romance, Yaoi",Special,4,6.46,1285
2861,Seifuku Shojo The Animation,Hentai,OVA,2,6.46,2552
2324,Angel Blade,"Action, Demons, Hentai",OVA,3,6.45,5863
31885,Majuu Jouka Shoujo Utea,Hentai,OVA,2,6.45,1542
32016,Secret Journey,"Comedy, Fantasy, Hentai, Supernatural, Yaoi",OVA,Unknown,6.46,2349
8289,Toumei Ningen R,Hentai,OVA,2,6.45,2300
2945,Hitozuma Ryoujoku Sankanbi,Hentai,OVA,2,6.44,2486
7179,Makai Tenshi Djibril 3,"Fantasy, Harem, Hentai, School, Supernatural",OVA,2,6.44,2831
33165,Mashou no Nie 3,Hentai,OVA,2,6.44,1430
3427,Oni-Tensei,"Hentai, Horror, Supernatural",OVA,4,6.44,1387
18959,Waisetsu Missile The Animation,Hentai,OVA,1,6.44,2179
17543,D-Spray,Hentai,OVA,1,6.42,1800
5321,Futari no Aniyome,Hentai,OVA,2,6.43,1958
13217,Hishoka Drop The Animation,Hentai,OVA,1,6.43,1974
8339,Kachou no Koi,"Comedy, Romance, Yaoi",OVA,1,6.43,6890
5653,Mahou Shoujo Ai San: The Anime,"Demons, Hentai, School, Supernatural",OVA,3,6.43,1981
5209,Manin Densha,Hentai,OVA,3,6.43,2708
2194,Mejoku,Hentai,OVA,2,6.43,2830
33138,Nama Lo Re: Namakemono The Animation,Hentai,OVA,1,6.43,1529
10392,Pet Life,Hentai,OVA,1,6.43,2374
2943,Inbaku Gakuen,"Hentai, School",OVA,3,6.42,2489
3916,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,Hentai,OVA,2,6.42,2930
2431,Nikuyoku Gangu Takuhainin,Hentai,OVA,3,6.42,1566
1633,Shintaisou: Kari,Hentai,OVA,4,6.42,3942
11523,Shiofuki Mermaid,Hentai,OVA,1,6.42,1690
8837,Taimanin Asagi Special,"Action, Demons, Hentai, Martial Arts, Supernatural",Special,1,6.42,2258
8577,Aki-Sora: Yume no Naka,"Ecchi, Romance, Seinen, Yuri",OVA,2,6.41,37519
6402,Bakunyuu Maid Kari,Hentai,OVA,2,6.41,2588
1339,Cool Devices,Hentai,OVA,11,6.41,3966
24273,Iinari! Saimin Kanojo,Hentai,OVA,2,6.41,2867
6235,Immoral,Hentai,OVA,2,6.41,2189
9467,Kanojo ga Mimai ni Konai Wake,"Drama, Hentai",OVA,3,6.41,2704
8111,Last Waltz: Hakudaku Mamire no Natsu Gasshuku,Hentai,OVA,2,6.41,2748
8653,Mahou Shoujo Isuka,Hentai,OVA,3,6.41,2600
1779,Bakunyuu Shimai,Hentai,OVA,2,6.4,2381
2875,Chikan Monogatari,Hentai,OVA,2,6.4,2727
27879,Eromame,Hentai,OVA,2,6.4,1854
22901,Love es M The Animation,Hentai,OVA,1,6.4,1585
316,Nageki no Kenkou Yuuryouji,"Comedy, Hentai, Yuri",OVA,3,6.4,2594
9009,Otome Juurin Yuugi: Maiden Infringement Play,Hentai,OVA,2,6.4,2673
2021,Youkou no Ken,"Adventure, Comedy, Hentai",OVA,2,6.4,1895
4946,Angel Blade: Cut Scene,"Hentai, Sci-Fi",Special,1,6.39,1342
34030,Bokura no Sex,Hentai,OVA,Unknown,6.39,532
1275,Can Can Bunny Extra,"Fantasy, Hentai, Romance",OVA,6,6.39,2029
34311,Ecchi na Shintai Sokutei Anime Edition,Hentai,OVA,Unknown,6.34,414
3062,Futago no Haha Seihonnou,Hentai,OVA,2,6.39,2372
5686,Himekishi Angelica,Hentai,OVA,2,6.39,2383
4304,Kodomo no Jikan,Hentai,OVA,7,6.39,6172
214,Pia Carrot e Youkoso!! 2,"Comedy, Hentai, Romance",OVA,3,6.39,1408
8292,Seitokaichou Hikaru,Hentai,OVA,1,6.39,2772
2507,Tsuma Tsuma,Hentai,OVA,2,6.39,2208
753,Chijoku Shinsatsushitsu,Hentai,OVA,2,6.38,2825
3324,Discode: Ijou Seiai,Hentai,OVA,3,6.38,4289
17747,Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation,Hentai,OVA,2,6.38,2646
188,Gosenzo San&#039;e,"Comedy, Hentai, Mystery, Supernatural",OVA,4,6.38,1222
3308,Heartwork: Symphony of Destruction,"Action, Hentai",OVA,3,6.38,2197
1781,Hi.Me.Go.To,Hentai,OVA,1,6.38,2459
15839,Hitou Meguri Kakure Yu: Mao-hen,Hentai,OVA,2,6.38,2946
9287,Inyouchuu Shoku Special,"Demons, Fantasy, Hentai, Horror, Supernatural",OVA,1,6.38,1492
19857,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,Hentai,OVA,1,6.39,2124
23477,Kakushi Dere Special,Hentai,Special,1,6.38,983
3303,Momiji,"Hentai, School",OVA,4,6.38,1506
22119,PeroPero☆Teacher,Hentai,OVA,3,6.38,2478
3403,The Guts!,Hentai,OVA,2,6.38,2890
1388,Yakin Byoutou Ni,Hentai,OVA,5,6.38,2741
2359,Choujin Densetsu Urotsukidouji Movie,"Action, Demons, Drama, Hentai",Movie,1,6.37,2545
3385,Dorei Ichiba,Hentai,OVA,3,6.37,2049
25055,Furifure The Animation,Hentai,OVA,1,6.37,1832
24357,Mokkai Shiyo?,Hentai,OVA,1,6.37,1453
30269,Momoiro Milk,Hentai,OVA,2,6.37,1628
1113,One: Kagayaku Kisetsu e - True Stories,Hentai,OVA,3,6.37,1934
211,Pure Mail,Hentai,OVA,2,6.37,1911
18151,Saimin Jutsu Zero,Hentai,OVA,2,6.37,1974
3998,Tokumu Sousakan Rei &amp; Fuko,"Hentai, Horror, Supernatural",OVA,4,6.37,1591
9778,Toriko Hime: Hakudaku Mamire no Reijou,Hentai,OVA,2,6.37,3025
5324,Yakin Byoutou Kranke,Hentai,OVA,3,6.37,2175
1895,Ai wa Kagi no Kazu dake... Fuuzoku Mansion,Hentai,OVA,1,6.36,2181
12955,Cele Kano,Hentai,OVA,2,6.36,1947
7268,Diabolus: Kikoku,Hentai,OVA,2,6.36,3250
1821,Guren,"Harem, Hentai",OVA,3,6.36,3034
1510,Imouto de Ikou!,Hentai,OVA,2,6.36,2457
2868,Kazama Mana,Hentai,OVA,1,6.36,3252
27909,Otome Hime,Hentai,OVA,1,6.36,1526
3300,Romance wa Tsurugi no Kagayaki II,"Action, Comedy, Demons, Fantasy, Hentai",OVA,6,6.36,1019
19101,Shin Hitou Meguri,Hentai,OVA,2,6.36,2702
27881,Ana no Oku no Ii Tokoro,Hentai,OVA,2,6.35,2104
9904,Inyouchuu Etsu,"Demons, Fantasy, Hentai, Magic, Romance, Supernatural",OVA,2,6.35,2121
2871,Bakunyuu Oyako,"Hentai, School",OVA,2,6.34,5597
2341,Choujin Densetsu Urotsukidouji,"Action, Demons, Drama, Hentai",OVA,3,6.34,4425
3802,Gakuen Nanafushigi,"Hentai, Supernatural",OVA,2,6.34,2022
5213,Houkago 2: Saiyuri,Hentai,OVA,1,6.34,2150
2858,Ikusa Otome Valkyrie,Hentai,OVA,2,6.34,3755
1274,Injuu Gakuen EX,"Demons, Hentai",OVA,4,6.34,1760
5924,Koushoku Ichidai Otoko,"Drama, Hentai, Historical, Psychological",OVA,1,6.34,1433
31995,Kowaremono The Animation,"Hentai, School",OVA,1,6.35,1914
14657,Netorare Zuma,Hentai,OVA,1,6.34,2239
11749,Oshioki: Gakuen Reijou Kousei Keikaku,Hentai,OVA,3,6.34,2429
5259,Rance: Sabaku no Guardian,"Fantasy, Hentai, Magic",OVA,2,6.34,2294
5212,Saimin Gakuen,Hentai,OVA,2,6.34,2863
2329,Shin Kyouhaku 2 The Animation: Kizu ni Saku Hana Senketsu no Kurenai,Hentai,OVA,2,6.34,1171
4363,Chikan Densha,Hentai,OVA,2,6.33,2227
2378,Kisaku Spirit,Hentai,OVA,3,6.33,1396
31740,Chicchana Onaka,Hentai,OVA,3,6.32,2298
3538,Dorei Kaigo,Hentai,OVA,3,6.32,1959
1331,Dragon Pink,"Action, Adventure, Comedy, Fantasy, Hentai, Magic, Supernatural",OVA,3,6.32,3467
29703,Ikoku na Retro,Hentai,OVA,1,6.31,1439
27747,Jokei Kazoku III: Himitsu - The Anime,Hentai,OVA,1,6.32,1316
16187,"Marriage Blue: &quot;Konyakusha ga Iru no ni, Doushite Konna Otoko ni......&quot;",Hentai,OVA,1,6.32,1755
32238,"Watashi wa, Kairaku Izonshou",Hentai,OVA,Unknown,6.32,1569
10553,Betsu ni Anta no Tame ni Ookiku Nattan Janain Dakara ne!!,Hentai,OVA,1,6.31,3516
1272,Injuu Gakuen La Blue Girl,"Demons, Hentai",OVA,6,6.31,4893
3680,Ai no Katachi: Ecchi na Onnanoko wa Kirai... Desu ka?,Hentai,OVA,2,6.3,3720
3048,In no Houteishiki,"Hentai, School",OVA,2,6.3,2589
1273,Injuu Gakuen La Blue Girl: Fukkatsu-hen,"Demons, Hentai",OVA,4,6.3,2808
3074,Minerva no Kenshi,"Fantasy, Hentai",OVA,5,6.3,1278
16091,Mouryou no Nie,"Hentai, Horror, Supernatural",OVA,2,6.3,1838
4490,Soap no Moko-chan,Hentai,OVA,1,6.3,717
3107,Dark Shell: Ori no Naka no Namameki,Hentai,OVA,2,6.29,2785
2357,Kojin Taxi,Hentai,OVA,5,6.29,2808
23101,Kuraibito,Hentai,OVA,1,6.29,2187
3582,Mashou no Kao,Hentai,OVA,1,6.29,1391
22655,Nerawareta Megami Tenshi Angeltia: Mamotta Ningentachi ni Uragirarete,Hentai,OVA,4,6.29,2286
25669,Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,Hentai,OVA,1,6.28,1242
10286,Soukou Kijo Iris Special,"Hentai, Supernatural",Special,1,6.29,1125
1407,Stainless Night,"Hentai, Yuri",OVA,2,6.29,2177
2360,Choujin Densetsu Urotsukidouji 2,"Demons, Fantasy, Hentai, Horror, Sci-Fi",Movie,1,6.28,1830
4365,"Hitou Meguri The Animation: Wakaokami, Rachiru",Hentai,OVA,1,6.28,2678
2859,Ikusa Otome Valkyrie Shinshou,Hentai,OVA,2,6.28,2004
11185,Kowaku no Toki,Hentai,OVA,4,6.28,4477
11969,Love Bitch: Yasashii Onna,Hentai,OVA,1,6.28,1945
2869,Nanase Ren,Hentai,OVA,1,6.28,3297
9006,Rei Zero,Hentai,OVA,2,6.28,1707
7458,Watashi no Shiranai Mesu no Kao,Hentai,OVA,1,6.28,2275
2191,Waver,Hentai,OVA,3,6.28,2070
15845,Chikan no Licence,Hentai,OVA,2,6.27,2599
4491,Choisuji,Hentai,OVA,2,6.27,3706
23519,Enbi,Hentai,OVA,2,6.27,1507
3329,Izumo (2003),"Adventure, Comedy, Fantasy, Hentai",OVA,5,6.27,1539
4164,Kounai Shasei,"Comedy, Hentai, Magic",OVA,3,6.27,1222
2328,Kyouhaku II (Second): Mou Hitotsu no Ashita The Animation,Hentai,OVA,3,6.27,1586
2189,Shin Seiki Inma Seiden,Hentai,OVA,6,6.27,1358
651,Green Green Thirteen: Erolutions,"Comedy, Hentai, Romance",OVA,1,6.26,17805
3350,Kininaru Kimochi,Hentai,OVA,4,6.26,1923
10728,Maid Ane,Hentai,OVA,2,6.26,1573
19283,Oyako Rankan The Animation,Hentai,OVA,1,6.25,1578
1558,Yarima Queen,"Comedy, Demons, Fantasy, Hentai, Magic, Parody",OVA,1,6.26,2153
19629,Zecchou Rocket,Hentai,OVA,2,6.26,1796
6558,Choukou Sennin Haruka,"Hentai, Yuri",OVA,3,6.25,3539
2437,Elfina: Yoru e to Urareta Oukoku de... The Animation,"Fantasy, Hentai",OVA,3,6.25,2335
5281,Hissatsu Chikan Nin,Hentai,OVA,2,6.25,1930
2371,Hotaruko,Hentai,OVA,3,6.25,2647
29916,Kedamono-tachi no Sumu Ie de,Hentai,OVA,2,6.25,2185
18695,Toriko no Chigiri,Hentai,OVA,2,6.25,2016
8290,Inmu Gakuen: Inmu ni Torawareta Bijin Shimai,Hentai,OVA,1,6.24,1839
2139,Kakyuusei 2: Anthology,"Drama, Harem, Hentai, Romance",OVA,2,6.24,1397
3945,Kakyuusei 2: Sketchbook,Hentai,OVA,2,6.24,1069
4729,Natural 2: Duo,Hentai,OVA,4,6.24,841
3442,Ninpou Midare Karakuri,Hentai,OVA,2,6.24,1254
3452,Onna Kyoushi,Hentai,OVA,3,6.24,1570
6286,Anata no Shiranai Kangofu: Seiteki Byoutou 24 Ji,"Hentai, Yuri",OVA,2,6.23,2739
2430,Gekka Bijin,Hentai,OVA,2,6.23,1487
4084,Inma Youjo,"Fantasy, Hentai, Horror, Supernatural",OVA,5,6.23,1065
10845,Manyuu Hikenchou Specials,"Action, Ecchi, Seinen, Yuri",Special,4,6.23,6179
1636,Ai Shimai Tsubomi... Kegashite Kudasai,Hentai,OVA,2,6.22,3932
2506,Imouto,Hentai,OVA,1,6.22,2476
9312,Mofukuzuma,Hentai,OVA,2,6.22,3060
10429,Otoko no Ko Ojousama,Hentai,OVA,1,6.22,1572
2342,Shin Choujin Densetsu Urotsukidouji Mataiden,"Demons, Fantasy, Hentai, Horror, Sci-Fi",OVA,2,6.22,676
4701,Yama Hime no Mi,Hentai,OVA,3,6.22,2185
6635,Ayatsuri Haramase DreamNote,Hentai,OVA,2,6.21,3670
10327,Cosplay Roshutsu Kenkyuukai,Hentai,OVA,2,6.21,2401
3578,Daraku: Onna Kyoushi Hakai,Hentai,OVA,3,6.21,2338
10570,Inshitsu Otaku ni Ikareru Kanojo,Hentai,OVA,3,6.21,2730
13379,Okusama wa Michael,Hentai,OVA,2,6.21,1832
3301,Septem Charm Magical Kanan,"Hentai, Magic, Romance, School",OVA,4,6.21,1381
4493,Shameshrine Andorora,"Hentai, Sci-Fi",OVA,1,6.21,1522
1632,Shintaisou: Shin,"Hentai, School",OVA,2,6.21,2787
5565,Spiral Over,Hentai,OVA,1,6.21,514
29852,Boku no Yayoi-san,Hentai,OVA,2,6.2,1915
3105,Chikansha Thomas,Hentai,OVA,1,6.2,2068
6689,Hitozuma Koukan Nikki,Hentai,OVA,2,6.2,2014
3833,Issunboushi (OVA),Hentai,OVA,2,6.2,1156
2794,Kussetsu,Hentai,OVA,3,6.2,642
2935,Ryokan Shirasagi,Hentai,OVA,2,6.2,1307
10043,Sailor Fuku Shinryou Tsumaka,Hentai,OVA,2,6.2,1442
26059,Samurai Hormone The Animation,Hentai,OVA,1,6.2,1433
4555,Yakata Jukujo,Hentai,OVA,2,6.2,2054
21513,Imako System,Hentai,OVA,2,6.19,2111
10938,Innocent: Shoujo Memoria,Hentai,OVA,1,6.19,1523
3254,Luv Wave,"Action, Drama, Hentai, Horror, Mystery, Police, Romance, Sci-Fi",OVA,3,6.19,1258
3109,Mei King,"Adventure, Comedy, Fantasy, Hentai",OVA,4,6.19,1106
213,Pia Carrot e Youkoso!!,"Comedy, Hentai, Romance",OVA,3,6.19,2108
10920,Seikon no Qwaser II Picture Drama,"Ecchi, Yuri",Special,4,6.19,6874
2447,Chibo,Hentai,OVA,2,6.18,3195
2266,Gakuen no Shuryousha,Hentai,OVA,2,6.18,1489
32982,Imakara Atashi......,Hentai,OVA,2,6.17,875
3307,Moke Moke Taishou Dendo Musume Arisa,"Hentai, Mecha",OVA,2,6.18,3321
9008,Netorare Fighter Yaricchingu!,Hentai,OVA,3,6.18,1873
3038,Senya Ichiya Monogatari,"Fantasy, Hentai",Movie,1,6.18,1394
4000,Canary wa Kago no Naka,Hentai,OVA,2,6.17,1175
2137,Haitokuzuma,Hentai,OVA,2,6.17,2446
3795,Hana to Hebi The Animation,Hentai,OVA,3,6.17,1394
4009,Heisa Byoutou,Hentai,OVA,2,6.17,1072
1390,Parade Parade,"Hentai, Music, Yuri",OVA,2,6.17,1539
5665,Shin Ruri-iro no Yuki,Hentai,OVA,4,6.17,375
6691,Elf no Futagohime: Willan to Arsura,Hentai,OVA,1,6.16,1921
30132,Etsuraku no Tane The Animation,Hentai,OVA,1,6.16,1789
5117,Kokudo Oh,"Fantasy, Hentai",OVA,5,6.16,776
2370,Ryojoku no Rensa,Hentai,OVA,2,6.16,2453
3911,Shuukaku no Yoru,Hentai,OVA,2,6.16,1558
31101,"Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo",Hentai,OVA,1,6.15,1807
7573,Bakunyuu Bomb,Hentai,OVA,3,6.15,2164
28169,Buta no Gotoki Sanzoku ni Torawarete Shojo wo Ubawareru Kyonyuu Himekishi &amp; Onna Senshi,Hentai,OVA,Unknown,6.14,1992
4480,Ryoujoku Guerrilla Kari 3,Hentai,OVA,2,6.15,1224
4653,Shakkin Shimai,"Hentai, School",OVA,2,6.15,2195
6694,Triangle Blue,Hentai,OVA,2,6.15,3602
4011,Binetsukko ♭37℃ The Animation,"Harem, Hentai, School",OVA,2,6.14,1925
2435,Choubatsu Yobikou,"Hentai, School",OVA,2,6.14,1818
2530,G-Taste,"Hentai, Yuri",OVA,7,6.14,3466
9487,Hitou Meguri Kakure Yu,Hentai,OVA,2,6.14,3577
1405,Tokio Kidou Police,"Comedy, Hentai, Parody, Romance",OVA,2,6.14,1135
4562,Chikan Juunin-tai The Animation,Hentai,OVA,5,6.13,1270
2343,Choujin Densetsu Urotsukidouji: Mirai-hen,"Demons, Fantasy, Hentai, Horror, Sci-Fi",OVA,4,6.13,1736
2989,Classmate no Okaasan,"Hentai, School",OVA,2,6.13,2548
1332,Elf no Wakaokusama,"Fantasy, Hentai",OVA,2,6.13,2050
4494,Enyoku,Hentai,OVA,1,6.13,1748
3896,Inbo,Hentai,OVA,3,6.13,2532
7262,Kagirohi: Shaku Kei,Hentai,OVA,2,6.13,2261
4364,Kunoichi Bakumatsu Kitan,Hentai,OVA,2,6.13,1274
12059,Otome Dori,Hentai,OVA,2,6.12,6411
10697,Asa kara Zusshiri Milk Pot,Hentai,OVA,2,6.12,3821
2958,Hitozuma Cosplay Kissa,Hentai,OVA,2,6.12,2856
4356,Innocent Blue,Hentai,OVA,2,6.12,1625
17012,Koukai Benjo The Animation,"Drama, Hentai, Psychological, School",OVA,2,6.11,2311
3078,Magical Twilight,"Comedy, Hentai, Magic, Romance",OVA,3,6.12,1027
17539,Mesu Nochi Torare,Hentai,OVA,2,6.12,2672
3370,Natural: Another,"Hentai, Romance",OVA,2,6.12,1059
7582,Reijoku no Yakata,Hentai,OVA,2,6.12,1700
3532,Shino-sensei no Yuuwaku Jugyou,Hentai,OVA,1,6.12,1388
3557,Shoujo Auction,Hentai,OVA,2,6.12,1278
2195,Heisa Byouin,Hentai,OVA,2,6.11,1387
28517,Ikenai Koto The Animation,Hentai,OVA,1,6.11,1689
31424,Inyouchuu Etsu Special,"Demons, Hentai, Horror, Supernatural",Special,1,6.11,506
3039,Campus,Hentai,OVA,2,6.1,1855
1406,Gibo,"Drama, Hentai, Romance",OVA,2,6.1,2705
5208,Hatsukoi,Hentai,OVA,2,6.1,1628
5211,Hime Dorei,Hentai,OVA,2,6.1,2313
5210,Houkago 2 The Animation,Hentai,OVA,1,6.1,1924
2469,Ogenki Clinic,"Comedy, Hentai, Yuri",OVA,3,6.1,1173
7264,Onmyouji Ayakashi no Megami: Inran Jubaku,Hentai,OVA,2,6.1,1818
8652,Arbeit Shiyo!!,Hentai,OVA,3,6.09,1841
2440,Suki da yo!,Hentai,OVA,2,6.09,1201
12995,Dark Blue,Hentai,OVA,2,6.08,3736
13643,Imouto Twins,Hentai,OVA,1,6.08,1313
3056,Natural,Hentai,OVA,2,6.08,1084
3706,Seikoujo: Haitoku no Biden Dorei,Hentai,OVA,2,6.08,2038
31652,Taimanin Asagi 2,"Demons, Hentai, Supernatural",OVA,2,6.08,1904
9232,Yebisu Celebrities 1st,Yaoi,OVA,1,6.08,5082
20959,Kansen: Ball Buster The Animation,Hentai,OVA,1,6.07,1944
3382,Korashime,Hentai,OVA,2,6.07,1419
3108,Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,Hentai,OVA,2,6.07,1363
1038,Mizuiro,Hentai,OVA,2,6.07,1383
5439,Ooedo Forty Eight,"Hentai, Historical",OVA,3,6.07,521
3951,Shimai Ijiri,Hentai,OVA,2,6.07,818
2436,Angelium,Hentai,OVA,2,6.06,3395
2755,Cleopatra,"Hentai, Historical",Movie,1,6.06,1709
9718,Gitai Saimin,Hentai,OVA,2,6.06,1594
30454,Maro no Kanja wa Gatenkei,Hentai,OVA,2,6.05,1721
2340,Gedou Gakuen,"Hentai, Supernatural",OVA,5,6.05,785
4732,Grope: Yami no naka no Kotoritachi,Hentai,OVA,2,6.05,2521
29730,Ienai Koto The Animation,Hentai,OVA,2,6.05,1973
220,Kuro no Danshou,"Hentai, Horror",OVA,4,6.05,1388
1385,Kurohime: Shikkoku no Yakata,Hentai,OVA,2,6.05,2377
11855,Houkago Nyannyan,Hentai,OVA,1,6.04,2646
3628,Ingoku Byoutou,Hentai,OVA,2,6.04,933
4824,Isourou Tengoku,Hentai,OVA,2,6.04,329
13559,Lovely Day: Boku to Kanojo no Nana Nichikan,Hentai,OVA,1,6.04,2079
3379,Mikagura Tanteidan,Hentai,OVA,3,6.04,1015
5411,Suika: Manatsu no Okurimono,"Drama, Fantasy, Hentai, Romance",OVA,1,6.04,1008
1513,Kaette Kita Court no Naka no Tenshi-tachi,Hentai,OVA,2,6.03,1273
3543,Kiss yori...,Hentai,OVA,3,6.03,1312
2532,Onna Kyoushi Yumi no Houkago,Hentai,OVA,2,6.03,2214
5316,Rape! Rape! Rape!,Hentai,OVA,3,6.03,3958
19633,Seikou!: Osananajimi wa Terekusasou ni Uso wo Tsuku,Hentai,OVA,1,6.02,1186
4489,Septem Charm Magical Kanan: SP Summer Camp,Hentai,Special,2,6.03,958
2187,Shuudan Chikan Densha,Hentai,OVA,2,6.03,1065
3728,True Blue,Hentai,OVA,2,6.03,2912
1512,Court no Naka no Tenshi-tachi,"Hentai, School, Sports",OVA,2,6.02,1771
3250,Daishikkin Helena,Hentai,OVA,2,6.02,2503
10906,Hakoiri Shoujo: Virgin Territory,Hentai,OVA,2,6.02,2971
17371,Natsuyasumi.,"Hentai, Yaoi",ONA,3,6.02,4388
